page	claim	claim_label	tags	source_list	claim_source_domain	claim_source_url	date
http://www.emergent.info/ESPN-domestic-violence-panel	Claim: ESPN planned a special domestic violence panel that didn't include any women	false	['ESPN', 'NFL']	['http://www.esquire.com/blogs/news/espn-has-a-women-problem?src=soc_fcbks']	http://www.esquire.com/	http://www.esquire.com/blogs/news/espn-has-a-women-problem?src=soc_fcbks	2014/09/29
http://www.emergent.info/rivers-selfie	Claim: Joan Rivers' doctor took a selfie during her operation	true	[]	['http://www.cnn.com/2014/09/16/showbiz/joan-rivers-clinic/index.html?sr=sharebar_twitter']	http://www.cnn.com/	http://www.cnn.com/2014/09/16/showbiz/joan-rivers-clinic/index.html?sr=sharebar_twitter	2014/09/17
http://www.emergent.info/batmobile-stolen	Claim: The Batmobile was stolen	false	[]	['http://www.bleedingcool.com/2014/09/12/has-the-batman-vs-superman-batmobile-been-stolen-in-detroit/']	http://www.bleedingcool.com/	http://www.bleedingcool.com/2014/09/12/has-the-batman-vs-superman-batmobile-been-stolen-in-detroit/	2014/09/12
http://www.emergent.info/nhl-vegas	Claim: The NHL will announce an expansion to Las Vegas in 2014	false	['Las Vegas', 'NHL']	['http://www.theprovince.com/sports/Tony+Gallagher+Bettman+changed+tune+expansion/10150984/story.html']	http://www.theprovince.com/	http://www.theprovince.com/sports/Tony+Gallagher+Bettman+changed+tune+expansion/10150984/story.html	2014/08/27
http://www.emergent.info/north-korea-restaurant-scotland	Claim: North Korea plans to open a restaurant in Scotland	false	['Food', 'Kim Jong Un', 'North Korea', 'Scotland']	['http://www.scotsman.com/news/scotland/top-stories/kim-jong-un-planning-scottish-restaurant-1-3658069']	http://www.scotsman.com/	http://www.scotsman.com/news/scotland/top-stories/kim-jong-un-planning-scottish-restaurant-1-3658069	2014/01/13
http://www.emergent.info/scorpion-delays-plane	Claim: An Alaska Airlines plane was delayed when a scorpion stung a woman onboard	true	['Alaska Airlines', 'ESPN', 'Scorpions']	['http://espn.go.com/mens-college-basketball/story/_/id/12328436/oregon-state-beavers-flight-delayed-scorpion-stings-woman-aboard-plane']	http://espn.go.com/	http://espn.go.com/mens-college-basketball/story/_/id/12328436/oregon-state-beavers-flight-delayed-scorpion-stings-woman-aboard-plane	2015/02/17
http://www.emergent.info/Kanye-boycott	Claim: Kanye West has been banned from future awards shows	false	['Boycott', 'Grammys', 'Kanye West', 'MTV Music Awards', 'Oscars']	['http://adobochronicles.com/2015/02/09/kanye-west-barred-from-all-future-awards-shows/']	http://adobochronicles.com/	http://adobochronicles.com/2015/02/09/kanye-west-barred-from-all-future-awards-shows/	2015/02/11
http://www.emergent.info/manson-fiance-wants-his-corpse	Claim: Charles Manson's fiance wanted to marry him to obtain custody of his corpse	unverified	['Charles Manson', 'Marriage']	['http://nypost.com/2015/02/08/charles-mansons-fiancee-wanted-to-marry-him-for-his-corpse-source/']	http://nypost.com/	http://nypost.com/2015/02/08/charles-mansons-fiancee-wanted-to-marry-him-for-his-corpse-source/	2015/02/10
http://www.emergent.info/Korean-woman-hair-robot-vacuum	Claim: A South Korean woman's hair was accidentally eaten by a robot vacuum cleaner	true	['Hair', 'Robots', 'South Korea']	['http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201502051134421&code=620100']	http://news.khan.co.kr/	http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201502051134421&code=620100	2015/02/09
http://www.emergent.info/snowy-owl-killed-mate	Claim: A snowy owl killed her mate because his penis was too small	unverified	['Animals', 'CEN', 'Poland']	['http://metro.co.uk/2015/02/08/owl-kills-mate-because-he-has-a-small-penis-5054093/']	http://metro.co.uk/	http://metro.co.uk/2015/02/08/owl-kills-mate-because-he-has-a-small-penis-5054093/	2015/02/09
http://www.emergent.info/viral-photo-app-ranking-manipulation	Claim: Viral photo shows a worker at an app-ranking manipulation farm	unverified	['Applications', 'App Store', 'China', 'Photo']	['http://www.weibo.com/1652811601/C2Ac4hGw4?type=comment']	http://www.weibo.com/	http://www.weibo.com/1652811601/C2Ac4hGw4?type=comment	2015/02/05
http://www.emergent.info/miracle-cat-back-from-grave	Claim: A cat that was hit by a car and believed dead dug himself out of his grave	true	['Animals', 'Cats', 'Florida', 'Zombies']	['http://humanesocietytampa.org/miracle-cat-comes-back-from-the-grave/']	http://humanesocietytampa.org/	http://humanesocietytampa.org/miracle-cat-comes-back-from-the-grave/	2015/01/28
http://www.emergent.info/Peruvian-catcallers-meet-their-mothers	Claim: A Video shows sexist Peruvian men being tricked into harassing their own mothers	false	['Everlast', 'Harassment', 'Natalia Málaga', 'Peru']	['http://www.silbaleatumadre.com/']	http://www.silbaleatumadre.com/	http://www.silbaleatumadre.com/	2015/01/27
http://www.emergent.info/Italian-nun-gave-birth	Claim: An nun in an Italian convent gave birth to a child 	unverified	['Italy', 'Nun', 'Pregnancy']	['http://www.corriereadriatico.it/MACERATA/san_severino_marche_suora_partorisce_ospedale_clausura_beb_amp_egrave/notizie/1136921.shtml']	http://www.corriereadriatico.it/	http://www.corriereadriatico.it/MACERATA/san_severino_marche_suora_partorisce_ospedale_clausura_beb_amp_egrave/notizie/1136921.shtml	2015/01/25
http://www.emergent.info/Pizza-Delivery-Driver-Gets-%242000-tip	Claim: A Michigan pizza delivery guy received a $2,084 tip	true	['Pizza']	['http://www.freep.com/story/news/local/michigan/2015/01/16/pizza-driver-tip-ann-arbor/21894497/']	http://www.freep.com/	http://www.freep.com/story/news/local/michigan/2015/01/16/pizza-driver-tip-ann-arbor/21894497/	2015/01/21
http://www.emergent.info/boy-billed-for-missing-birthday	Claim: A 5-year-old boy was invoiced for missing a birthday party	true	['Birthday', 'Invoice']	['http://www.plymouthherald.co.uk/year-old-Plymouth-boy-gets-missing-school-friend/story-25884528-detail/story.html']	http://www.plymouthherald.co.uk/	http://www.plymouthherald.co.uk/year-old-Plymouth-boy-gets-missing-school-friend/story-25884528-detail/story.html	2015/01/19
http://www.emergent.info/Boston-marathon-bomber-beaten	Claim: Boston marathon bombing suspect Dzhokhar Tsarnaev was severely beaten in prison	false	['Bombing', 'Boston', 'Boston Marathon', 'Dzhokhar Tsarnaev', 'Fake News', 'Hoaxes']	['http://empirenews.net/accused-boston-marathon-bomber-severely-injured-in-prison-may-never-walk-or-talk-again/']	http://empirenews.net/	http://empirenews.net/accused-boston-marathon-bomber-severely-injured-in-prison-may-never-walk-or-talk-again/	2015/01/19
http://www.emergent.info/40-pound-baby	Claim: A 600-pound Australian woman gave birth to 40-pound baby	false	['Australia', 'Baby', 'Fake News', 'Pregnancy', 'World News Daily Report']	['http://worldnewsdailyreport.com/australia-600-pound-woman-gives-birth-to-40-pound-baby/']	http://worldnewsdailyreport.com/	http://worldnewsdailyreport.com/australia-600-pound-woman-gives-birth-to-40-pound-baby/	2015/01/16
http://www.emergent.info/cat-saves-baby	Claim: A Russian cat rescued an abandoned baby	unverified	['CEN', 'Russia']	['http://vk.com/zaschitim_detei?w=wall-35868870_8051']	http://vk.com/	http://vk.com/zaschitim_detei?w=wall-35868870_8051	2015/01/16
http://www.emergent.info/underwear-thief-shaming	Claim: A man caught stealing women's underwear was forced to wear it and walk around in public	unverified	['CEN', 'Singapore', 'Underwear']	['http://www.mirror.co.uk/news/world-news/furious-women-set-trap-underwear-4979426']	http://www.mirror.co.uk/	http://www.mirror.co.uk/news/world-news/furious-women-set-trap-underwear-4979426	2015/01/15
http://www.emergent.info/wife-cuts-off-penis-twice	Claim: A woman cut off her husband's penis twice	unverified	['CEN', 'China', 'Penis Chopping']	['http://news.hnr.cn/dj/201412/t20141231_1774070.html']	http://news.hnr.cn/	http://news.hnr.cn/dj/201412/t20141231_1774070.html	2015/01/14
http://www.emergent.info/dog-abandoned-with-suitcase	Claim: An abandoned dog was found at Scottish railway station with a suitcase of his belongings 	true	['Animals', 'Scotland']	['http://www.scottishspca.org/news/1922_dog-dumped-at-train-station-with-suitcase']	http://www.scottishspca.org/	http://www.scottishspca.org/news/1922_dog-dumped-at-train-station-with-suitcase	2015/01/07
http://www.emergent.info/vet-saves-constipated-goldfish	Claim: A man paid £300 for surgery for his constipated goldfish	true	['Animals', 'Operations']	['http://www.edp24.co.uk/news/photo_gallery_amazing_300_operation_by_north_walsham_vet_on_constipated_goldfish_1_3902958']	http://www.edp24.co.uk/	http://www.edp24.co.uk/news/photo_gallery_amazing_300_operation_by_north_walsham_vet_on_constipated_goldfish_1_3902958	2015/01/06
http://www.emergent.info/woman-woke-up-brain-surgery	Claim: A woman woke up during brain surgery and talked about cats, asked the surgeons ‘How’s it going?’	true	['CEN', 'Iga Jasica', 'Operations', 'Poland']	['http://www.rmf24.pl/nauka/news-niezwykla-operacja-w-katowicach-pacjentke-wybudzono-w-trakci,nId,1580273']	http://www.rmf24.pl/	http://www.rmf24.pl/nauka/news-niezwykla-operacja-w-katowicach-pacjentke-wybudzono-w-trakci,nId,1580273	2015/01/04
http://www.emergent.info/FBI-pig-brothel	Claim: FBI agents arrested partygoers in a raid on a 'pig brothel' in Missouri	false	['Animals', 'Fake News', 'FBI']	['http://worldnewsdailyreport.com/missouri-pig-brothel-dismantled-during-fbi-raid/']	http://worldnewsdailyreport.com/	http://worldnewsdailyreport.com/missouri-pig-brothel-dismantled-during-fbi-raid/	2015/01/03
http://www.emergent.info/cheating-husband-and-twin-naked	Spurned wife leaves cheating husband and her twin naked in busy car park	unverified	['CEN', 'China']	['http://metro.co.uk/2014/12/16/spurned-wife-leaves-cheating-husband-and-twin-naked-in-busy-car-park-4988779/']	http://metro.co.uk/	http://metro.co.uk/2014/12/16/spurned-wife-leaves-cheating-husband-and-twin-naked-in-busy-car-park-4988779/	2015/01/01
http://www.emergent.info/guy-sets-college-on-fire	Man Sets College On Fire With Marriage Proposal	unverified	['CEN', 'China']	['http://edu.sina.com.cn/l/2014-10-28/0826251064.shtml']	http://edu.sina.com.cn/	http://edu.sina.com.cn/l/2014-10-28/0826251064.shtml	2015/01/01
http://www.emergent.info/mob-attacks-adulterous-woman	Mob Strips Adulterous Woman	unverified	['CEN', 'China']	['http://www.dailymail.co.uk/news/article-2791108/mob-rule-chinese-adulteress-stripped-naked-beaten-senseless-latest-attack-kind.html']	http://www.dailymail.co.uk/	http://www.dailymail.co.uk/news/article-2791108/mob-rule-chinese-adulteress-stripped-naked-beaten-senseless-latest-attack-kind.html	2015/01/01
http://www.emergent.info/woman-in-kfc-for-week	Lovesick woman stays in KFC for one week	unverified	['CEN', 'China', 'kfc']	['http://www.dailymail.co.uk/news/article-2803459/Comfort-eating-Chinese-woman-26-spends-entire-WEEK-KFC-dumped-boyfriend.html']	http://www.dailymail.co.uk/	http://www.dailymail.co.uk/news/article-2803459/Comfort-eating-Chinese-woman-26-spends-entire-WEEK-KFC-dumped-boyfriend.html	2015/01/01
http://www.emergent.info/Indian-man-penis-chopped	Claim: A crowd chopped off a man's penis after he was caught trying to rape a woman	unverified	['CEN', 'India', 'Penis Chopping']	['http://www.mirror.co.uk/news/world-news/angry-mob-hacks-alleged-rapists-4413312']	http://www.mirror.co.uk/	http://www.mirror.co.uk/news/world-news/angry-mob-hacks-alleged-rapists-4413312	2015/01/01
http://www.emergent.info/aunt-chopped-penis	Claim: A young boy's aunt chopped off his penis after he interrupted her in the bathroom	unverified	['CEN', 'China', 'Penis Chopping']	['http://austriantimes.at/news/Around_the_World/2014-11-17/51962/Evil_Aunt_Hacks_Off_Toddlers_Penis']	http://austriantimes.at/	http://austriantimes.at/news/Around_the_World/2014-11-17/51962/Evil_Aunt_Hacks_Off_Toddlers_Penis	2015/01/01
http://www.emergent.info/austrian-ski-resort-old-snow	Claim: Low snowfall led an Austrian ski resort to use snow gathered the previous season	unverified	['Austria', 'CEN', 'Skiing']	['http://austriantimes.at/image/40313/news/Around_the_World/2014-12-03/52021/Ski_Resort_Opens_With_Snow_Stored_From_Last_Season']	http://austriantimes.at/	http://austriantimes.at/image/40313/news/Around_the_World/2014-12-03/52021/Ski_Resort_Opens_With_Snow_Stored_From_Last_Season	2015/01/01
http://www.emergent.info/chinese-man-penis-chopping	Claim a Chinese man chopped off his own penis due to his frustration with not finding love	unverified	['CEN', 'China', 'Penis Chopping']	['http://www.mirror.co.uk/news/weird-news/man-cuts-penis-because-frustrated-2651947']	http://www.mirror.co.uk/	http://www.mirror.co.uk/news/weird-news/man-cuts-penis-because-frustrated-2651947	2015/01/01
http://www.emergent.info/argentina-president-adopts-boy-werewolf	Claim: The president of Argentina became the adopted godmother of a boy to help stop him from becoming a werewolf	false	['Argentina', 'Christina Fernández de Kirchner', 'Werewolf']	['http://www.jta.org/2014/12/25/news-opinion/world/argentinas-president-adopts-jewish-godson']	http://www.jta.org/	http://www.jta.org/2014/12/25/news-opinion/world/argentinas-president-adopts-jewish-godson	2014/12/29
http://www.emergent.info/sceptic-tanker-overflows	Claim: A sceptic tank exploded on a busy street	unverified	['CEN', 'China']	['http://www.dailymail.co.uk/news/article-2890002/Browned-Shoppers-covered-poop-overfilled-septic-tanker-explodes-busy-Chinese-street.html']	http://www.dailymail.co.uk/	http://www.dailymail.co.uk/news/article-2890002/Browned-Shoppers-covered-poop-overfilled-septic-tanker-explodes-busy-Chinese-street.html	2014/12/29
http://www.emergent.info/Planetary-alignment-weightlessness-hoax	Claim: A unique planetary alignment on Jan. 4, 2015 will cause partial weightlessness on earth	false	['Daily Buzz Live', 'Fake News', 'Hoaxes', 'Science']	['http://dailybuzzlive.com/planetary-alignment-jan-4-2015-will-decrease-gravity-5-minutes-partial-weightlessness/']	http://dailybuzzlive.com/	http://dailybuzzlive.com/planetary-alignment-jan-4-2015-will-decrease-gravity-5-minutes-partial-weightlessness/	2014/12/29
http://www.emergent.info/bosnian-girls-pregnant-school-trip	Claim: Seven underage Bosnian girls got pregnant on a school trip	unverified	['Bosnia', 'Pregnancy']	['http://inserbia.info/today/2014/12/bih-seven-primary-school-students-pregnant-after-five-day-excursion/']	http://inserbia.info/	http://inserbia.info/today/2014/12/bih-seven-primary-school-students-pregnant-after-five-day-excursion/	2014/12/23
http://www.emergent.info/former-seal-attacked-by-gang-hoax	Claim: Robert O’Neill, the former SEAL who claims to have shot Bin Laden, was attacked in his home by members of a street gang	false	['Empire News', 'Fake News']	['http://empirenews.net/bin-laden-shooter-rob-oneill-mistakenly-attacked-by-street-thugs-seeking-to-collect-debt-from-neighbor/']	http://empirenews.net/	http://empirenews.net/bin-laden-shooter-rob-oneill-mistakenly-attacked-by-street-thugs-seeking-to-collect-debt-from-neighbor/	2014/12/20
http://www.emergent.info/texas-plumbing-truck-isis	Claim: A Texas plumbing company's truck is now being used by militant Islamist fighters in Syria	true	['ISIS']	['http://www.cbsnews.com/news/texas-plumbers-truck-on-front-line-of-syria-war/']	http://www.cbsnews.com/	http://www.cbsnews.com/news/texas-plumbers-truck-on-front-line-of-syria-war/	2014/12/19
http://www.emergent.info/macdonalds-overweight-customers	Claim: McDonald's will stop serving overweight customers	false	"['Fake News', ""McDonald's""]"	['http://dailybuzzlive.com/mcdonalds-will-stop-serving-overweight-customers-beginning-1115/']	http://dailybuzzlive.com/	http://dailybuzzlive.com/mcdonalds-will-stop-serving-overweight-customers-beginning-1115/	2014/12/19
http://www.emergent.info/NSA-elf-on-shelf	Claim: Popular Christmas toy Elf On The Shelf is an espionage project run by the National Security Agency	false	['Elf On the Shelf', 'Fake News', 'Hoaxes']	['http://www.duffelblog.com/2014/12/elf-on-a-shelf-snowden/']	http://www.duffelblog.com/	http://www.duffelblog.com/2014/12/elf-on-a-shelf-snowden/	2014/12/17
http://www.emergent.info/Apple-Watch-two-hours-charge	Claim: The Apple Watch takes about two hours to charge	true	['Apple Watch', 'Apple Watch Battery', 'Matthew Panzarino', 'TechCrunch']	['http://techcrunch.com/2015/03/06/the-apple-watch-is-time-saved/#InYuXY:HADe']	http://techcrunch.com/	http://techcrunch.com/2015/03/06/the-apple-watch-is-time-saved/#InYuXY:HADe	2015/03/06
http://www.emergent.info/heart-rate-glance	Claim: The Apple Watch will include a feature called Heart Rate Glance	true	['9to5 Mac', 'Apple Watch', 'Apple Watch Features', 'Mark Gurman']	['http://9to5mac.com/2015/03/06/sources-offer-hands-on-apple-watch-details-battery-life-unannounced-features-and-more/']	http://9to5mac.com/	http://9to5mac.com/2015/03/06/sources-offer-hands-on-apple-watch-details-battery-life-unannounced-features-and-more/	2015/03/06
http://www.emergent.info/default-Apple-Watch-glances	Claim: There are 10 default Glances on the Apple Watch	unverified	['9to5 Mac', 'Apple Watch', 'Apple Watch Features', 'Mark Gurman']	['http://9to5mac.com/2015/03/06/sources-offer-hands-on-apple-watch-details-battery-life-unannounced-features-and-more/']	http://9to5mac.com/	http://9to5mac.com/2015/03/06/sources-offer-hands-on-apple-watch-details-battery-life-unannounced-features-and-more/	2015/03/06
http://www.emergent.info/Apple-Watch-5-hours-heavy-use	Claim: The Apple Watch will offer 5 hours of heavy application use	unverified	['9to5 Mac', 'Apple Watch', 'Apple Watch Battery', 'Mark Gurman']	['http://9to5mac.com/2015/03/06/sources-offer-hands-on-apple-watch-details-battery-life-unannounced-features-and-more/']	http://9to5mac.com/	http://9to5mac.com/2015/03/06/sources-offer-hands-on-apple-watch-details-battery-life-unannounced-features-and-more/	2015/03/06
http://www.emergent.info/Apple-Watch-email	Claim: The launch version of the Apple Watch OS does not support email replies	unverified	['9to5 Mac', 'Apple Watch', 'Apple Watch Features', 'Mark Gurman']	['http://9to5mac.com/2015/03/06/sources-offer-hands-on-apple-watch-details-battery-life-unannounced-features-and-more/']	http://9to5mac.com/	http://9to5mac.com/2015/03/06/sources-offer-hands-on-apple-watch-details-battery-life-unannounced-features-and-more/	2015/03/06
http://www.emergent.info/Apple-Watch-Edition-4500	Claim: The gold Apple Watch Edition will cost $4,500 USD	false	['Apple Watch', 'Apple Watch Edition', 'Apple Watch Price', 'Financial Times', 'Nick Foulkes']	['http://preview.howtospendit.ft.com/technology/77791-the-man-behind-the-apple-watch']	http://preview.howtospendit.ft.com/	http://preview.howtospendit.ft.com/technology/77791-the-man-behind-the-apple-watch	2015/03/06
http://www.emergent.info/19-million-watches-in-2015	Claim: Apple will sell 19 million Apple Watches in 2015	unverified	['Apple Watch', 'Apple Watch Sales', 'BMO Capital Markets', 'Keith Bachman']	['http://appleinsider.com/articles/15/03/06/bmo-forecasts-19m-apple-watch-sales-in-2015-with-more-than-half-selling-in-holiday-season']	http://appleinsider.com/	http://appleinsider.com/articles/15/03/06/bmo-forecasts-19m-apple-watch-sales-in-2015-with-more-than-half-selling-in-holiday-season	2015/03/06
http://www.emergent.info/Apple-Watch-diagnostics-port	Claim: The Apple Watch will ship with a diagnostics port	unverified	['Apple Watch', 'Matthew Panzarino', 'TechCrunch']	['http://techcrunch.com/2015/03/05/would-you-buy-a-smart-band-for-an-apple-watch/']	http://techcrunch.com/	http://techcrunch.com/2015/03/05/would-you-buy-a-smart-band-for-an-apple-watch/	2015/03/05
http://www.emergent.info/Watch-sell-15-million-2015	Claim: Apple will sell 15 million Apple Watches in 2015	unverified	['Apple Watch', 'Apple Watch Sales', 'Neil Mawston', 'Strategy Analytics']	['http://blogs.strategyanalytics.com/WDE/post/2015/03/05/Apple-Watch-to-Ship-15-Million-Units-Worldwide-in-2015.aspx']	http://blogs.strategyanalytics.com/	http://blogs.strategyanalytics.com/WDE/post/2015/03/05/Apple-Watch-to-Ship-15-Million-Units-Worldwide-in-2015.aspx	2015/03/05
http://www.emergent.info/ios-8dot2-launch	Claim: Apple will release iOS 8.2 on March 9	true	['BGR', 'iOS', 'Jonathan S. Geller']	['http://bgr.com/2015/03/05/ios-8-2-release-download-change-log-notes/']	http://bgr.com/	http://bgr.com/2015/03/05/ios-8-2-release-download-change-log-notes/	2015/03/05
http://www.emergent.info/custom-engraving-Apple-Watch	Claim: Apple will offer custom engraving on the Apple Watch	unverified	['Apple Watch', 'Engraving', 'iPhoneNote']	['http://www.iphonote.com/actu/76493/apple-watch-la-gravure-pourrait-etre-de-la-partie-aussi-sur-la-montre']	http://www.iphonote.com/	http://www.iphonote.com/actu/76493/apple-watch-la-gravure-pourrait-etre-de-la-partie-aussi-sur-la-montre	2015/03/05
http://www.emergent.info/apple-tv-refresh	Claim: Apple will reveal a refreshed Apple TV at the March 9th Spring Forward Event	false	['Andrew Cunningham', 'Apple', 'Apple TV', 'Ars Technica']	['http://arstechnica.com/apple/2015/03/what-to-expect-when-we-spring-forward-with-apple-on-march-9/']	http://arstechnica.com/	http://arstechnica.com/apple/2015/03/what-to-expect-when-we-spring-forward-with-apple-on-march-9/	2015/03/05
http://www.emergent.info/apple-itunes-beats-subscription	Claim: Apple will not reveal the iTunes subscription service based on Beats Music at the March 9th Spring Forward Event	true	['9to5 Mac', 'Apple', 'iTunes', 'Mark Gurman']	['http://9to5mac.com/2015/03/05/apple-plans-relaunched-beats-streaming-music-service-for-wwdc-skipping-march-event/']	http://9to5mac.com/	http://9to5mac.com/2015/03/05/apple-plans-relaunched-beats-streaming-music-service-for-wwdc-skipping-march-event/	2015/03/05
http://www.emergent.info/apple-macbook-air-refresh	Claim: Apple will announce a refreshed MacBook Air models at the March 9th Spring Forward Event	true	['Andrew Cunningham', 'Apple', 'Ars Technica', 'MacBook Air']	['http://arstechnica.com/apple/2015/03/what-to-expect-when-we-spring-forward-with-apple-on-march-9/']	http://arstechnica.com/	http://arstechnica.com/apple/2015/03/what-to-expect-when-we-spring-forward-with-apple-on-march-9/	2015/03/05
http://www.emergent.info/Apple-Watch-Edition-5000	Claim: The Apple Watch Edition will cost $5,000	false	['Apple Watch', 'Apple Watch Edition', 'Apple Watch Price', 'Marco Arment']	['http://www.marco.org/2015/03/04/boring-apple-watch-edition-pricing']	http://www.marco.org/	http://www.marco.org/2015/03/04/boring-apple-watch-edition-pricing	2015/03/04
http://www.emergent.info/apple-macbook-air-12	Claim: Apple will announce a 12-inch MacBook Air Retina at the March 9th Spring Forward Event	true	['Apple', 'MacBook Air', 'The Michael Report']	['http://themichaelreport.com/2015/03/04/exclusive-retina-macbook-air-spring-forward/']	http://themichaelreport.com/	http://themichaelreport.com/2015/03/04/exclusive-retina-macbook-air-spring-forward/	2015/03/04
http://www.emergent.info/apple-tv-hbo-now	Claim: HBO Now streaming subscription is coming to Apple TV	true	['Apple TV', 'HBO', 'International Business Times', 'Michael Learmonth']	['http://www.ibtimes.com/hbo-talks-apple-be-launch-partner-coming-web-service-hbo-now-exclusive-1835882']	http://www.ibtimes.com/	http://www.ibtimes.com/hbo-talks-apple-be-launch-partner-coming-web-service-hbo-now-exclusive-1835882	2015/03/04
http://www.emergent.info/apple-watch-limited-access	Claim: Developers have limited access to Apple Watch sensors and features, to make simpler apps that don't drain battery	unverified	['Apple Watch', 'Apple Watch Battery', 'Business Insider', 'Steven Tweedie']	['http://www.businessinsider.com/apple-watch-limitations-due-to-battery-life-2015-3']	http://www.businessinsider.com/	http://www.businessinsider.com/apple-watch-limitations-due-to-battery-life-2015-3	2015/03/04
http://www.emergent.info/apple-pad-pro	Claim: Apple delayed production of a 12-inch iPad Pro and will not announce it at the March 9th event	true	['Apple', 'Bloomberg', 'iPad', 'Tim Culpan', 'Tim Higgins']	['http://www.bloomberg.com/news/articles/2015-03-04/apple-said-to-delay-larger-ipad-production-on-panel-challenges']	http://www.bloomberg.com/	http://www.bloomberg.com/news/articles/2015-03-04/apple-said-to-delay-larger-ipad-production-on-panel-challenges	2015/03/04
http://www.emergent.info/stainless-Apple-Watch-price	Claim: The stainless steel Apple Watch will be priced between $499 and $549 USD	true	['Apple Watch', 'Apple Watch Price', 'Gene Munster', 'Piper Jaffray']	['http://appleinsider.com/articles/15/03/02/piper-jaffray-pegs-stainless-steel-apple-watch-price-at-499-edition-at-4999']	http://appleinsider.com/	http://appleinsider.com/articles/15/03/02/piper-jaffray-pegs-stainless-steel-apple-watch-price-at-499-edition-at-4999	2015/03/03
http://www.emergent.info/Apple-Watch-Edition-price	Claim: The gold Apple Watch Edition will start at $4,999 USD	false	['Apple Watch', 'Apple Watch Price', 'Gene Munster', 'Piper Jaffray']	['http://appleinsider.com/articles/15/03/02/piper-jaffray-pegs-stainless-steel-apple-watch-price-at-499-edition-at-4999']	http://appleinsider.com/	http://appleinsider.com/articles/15/03/02/piper-jaffray-pegs-stainless-steel-apple-watch-price-at-499-edition-at-4999	2015/03/03
http://www.emergent.info/Apple-Watch-launch-Germany	Claim: The Apple Watch will be available in Germany at launch	true	['9to5 Mac', 'Apple Watch', 'Germany', 'Mark Gurman']	['http://9to5mac.com/2015/03/02/tim-cook-says-apple-watch-will-be-available-outside-u-s-in-april/']	http://9to5mac.com/	http://9to5mac.com/2015/03/02/tim-cook-says-apple-watch-will-be-available-outside-u-s-in-april/	2015/03/02
http://www.emergent.info/LG-Apple-Watch-screens	Claim: LG will supply the screens for the Apple Watch that goes on sale in April	unverified	['Apple Watch', 'Apple Watch Components', 'Electronic Times']	['http://www.reuters.com/article/2015/03/02/us-lg-display-samsung-display-apple-idUSKBN0LY00I20150302?feedType=RSS&feedName=technologyNews']	http://www.reuters.com/	http://www.reuters.com/article/2015/03/02/us-lg-display-samsung-display-apple-idUSKBN0LY00I20150302?feedType=RSS&feedName=technologyNews	2015/03/02
http://www.emergent.info/pop-up-apple-shop-Selfridges	Claim: Apple will open a pop-up Apple Watch store in London's Selfridges department store	unverified	['Apple Watch', 'Joe Rossignol', 'London', 'MacRumors', 'Selfridges']	['http://www.macrumors.com/2015/03/01/apple-watch-selfridges-shop/']	http://www.macrumors.com/	http://www.macrumors.com/2015/03/01/apple-watch-selfridges-shop/	2015/03/01
http://www.emergent.info/8dot2-release-march-2	Claim: Apple will release iOS 8.2 March 2	false	['BGR', 'iOS', 'Jonathan S. Geller']	['http://bgr.com/2015/02/27/ios-8-2-ios-8-3-download-release/']	http://bgr.com/	http://bgr.com/2015/02/27/ios-8-2-ios-8-3-download-release/	2015/02/27
http://www.emergent.info/Apple-Watch-power-reserve	Claim: The Apple Watch will include a feature called Power Reserve	true	['Apple Watch', 'Apple Watch Battery', 'Brian X. Chen', 'New York Times']	['http://www.nytimes.com/2015/03/02/technology/apples-new-job-selling-a-smartwatch-to-an-uninterested-public.html?_r=0']	http://www.nytimes.com/	http://www.nytimes.com/2015/03/02/technology/apples-new-job-selling-a-smartwatch-to-an-uninterested-public.html?_r=0	2015/02/27
http://www.emergent.info/Apple-Edition-cost-10k	Claim: The larger Apple Watch Edition will cost $10,000	true	['Apple Watch', 'Apple Watch Edition', 'Apple Watch Price', 'Grail Watch', 'Stephen Foskett']	['http://grail-watch.com/2015/02/16/gold-apple-watch-edition-must-cost-10000/']	http://grail-watch.com/	http://grail-watch.com/2015/02/16/gold-apple-watch-edition-must-cost-10000/	2015/02/27
http://www.emergent.info/Apple-Watch-Edition-not-online	Claim: The gold Apple Watch Edition will not be sold online or by mail	unverified	['Apple Watch', 'Apple Watch Edition', 'Grail Watch', 'Stephen Foskett']	['http://grail-watch.com/2015/02/27/the-case-against-the-10000-gold-apple-watch-edition/']	http://grail-watch.com/	http://grail-watch.com/2015/02/27/the-case-against-the-10000-gold-apple-watch-edition/	2015/02/27
http://www.emergent.info/Apple-Watch-gold-950	Claim: The gold Apple Watch Edition will retail for $950 USD	false	"['Apple Watch', 'Apple Watch Edition', 'Apple Watch Price', ""Baron's"", 'Citigroup', 'Jim Suva']"	['http://blogs.barrons.com/techtraderdaily/2015/02/26/apple-citi-sees-550-and-950-apple-watches-accessory-plethora/']	http://blogs.barrons.com/	http://blogs.barrons.com/techtraderdaily/2015/02/26/apple-citi-sees-550-and-950-apple-watches-accessory-plethora/	2015/02/27
